Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureNumberSamplesByCoverage,measureTrueCoverage,measureOutOfBagError
abalone19,3,1,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,829.0,6.0,0.0,99.2814371257485,0.718562874251497,0.0,0.0,0.014810377676765468,0.08420805593308678,97.75245219223362,99.69257251744784,51.41164970513574,46.25365269749905,5.157997007636688,0.06157083797022244,0.05539359604490904,0.006177241925313399,-335.47783407015,-0.40176986116185626,-652.5327158226506,0.0,0.0,0.0,0.0,1.0,829.0,1.0,6.0,NaN,0.0,NaN,NaN,0.720345798150382,0.013164045854897631,0.9928143712574851,0.9928143712574851,0.00718562874251497,0.00718562874251497,NaN,0.9928143712574851,NaN,NaN,0.7203457981503821,0.9896691154912926,NaN,0.9928143712574851,0.039,0.008,0.04,0.01,40.0,10.0,4855.0,338825.0,85921.0,99.2814371257485,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,3,2,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,829.0,6.0,0.0,99.2814371257485,0.718562874251497,0.0,0.0,0.01510008638490763,0.08440192240587079,99.66460711902988,99.92208793830116,51.41164970513574,1113.8126092864368,-1062.400959581301,0.06157083797022244,1.3339073165107027,-1.2723364785404803,-383.5697066212755,-0.45936491810931196,-746.0754689281231,0.0,0.0,0.0,0.0,1.0,829.0,1.0,6.0,NaN,0.0,NaN,NaN,0.632388419782871,0.010070021681703978,0.9928143712574851,0.9928143712574851,0.00718562874251497,0.00718562874251497,NaN,0.9928143712574851,NaN,NaN,0.632388419782871,0.9881150200730064,NaN,0.9928143712574851,0.045,0.003,0.03,0.0,30.0,0.0,4297.0,338825.0,85921.0,99.2814371257485,50.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
abalone19,3,3,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,828.0,7.0,0.0,99.16167664670658,0.8383233532934131,0.0,0.0,0.014424084815748962,0.09386077608062911,89.95456207601434,102.94303990945367,58.37185285775388,3259.888409009006,-3201.516556151252,0.06990641060808848,3.904057974861085,-3.8341515642529966,-130.69877509910424,-0.1565254791606039,-223.90718933936108,0.0,0.0,0.0,0.0,1.0,828.0,1.0,7.0,NaN,0.0,NaN,NaN,0.5213940648723258,0.010731165791847347,0.9916167664670659,0.9916167664670659,0.008383233532934131,0.008383233532934131,NaN,0.9916167664670659,NaN,NaN,0.5213940648723258,0.9836757830027091,NaN,0.9916167664670659,0.031,0.002,0.03,0.0,30.0,0.0,9391.0,338825.0,85921.0,99.16167664670658,51.616766467065865,'Number of leaves: 19\nSize of the tree: 33\n',33.0,19.0,19.0,?,?,?
abalone19,3,4,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,824.0,11.0,0.0,98.68263473053892,1.3173652694610778,0.0,-0.006134297294333738,0.017655081454450855,0.10222820114244352,110.10439420859886,112.12012333073056,58.37185285775388,1129.9563533419544,-1071.5845004842004,0.06990641060808848,1.3532411417268915,-1.2833347311188028,-289.9189083438883,-0.34720827346573446,-496.67587056109113,0.0,0.0,0.004830917874396135,4.0,0.9951690821256038,824.0,1.0,7.0,0.0,0.0,0.0,-0.006379157653763382,0.6205141476880607,0.012010337754803485,0.9868263473053892,0.9916572651797854,0.008342734820214644,0.013173652694610778,0.9832637973151171,0.9868263473053892,0.9850418511981461,-0.006379157653763382,0.6205141476880607,0.9860421442111716,0.49668474984930683,0.9868263473053892,0.022,0.002,0.02,0.0,20.0,0.0,6933.0,338825.0,85921.0,99.16167664670658,50.23952095808383,'Number of leaves: 12\nSize of the tree: 20\n',20.0,12.0,12.0,?,?,?
abalone19,3,5,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3340.0,834.0,828.0,6.0,0.0,99.28057553956835,0.7194244604316546,0.0,0.0,0.014653914288353566,0.08439460954919642,96.68086970150773,99.85416130987751,51.39962171009137,47.08208855297268,4.317533157118689,0.061630241858622745,0.056453343588696255,0.005176898269926486,-321.95267703819144,-0.38603438493787945,-626.3716858736764,0.0,0.0,0.0,0.0,1.0,828.0,1.0,6.0,NaN,0.0,NaN,NaN,0.6818639291465378,0.013419540946537979,0.9928057553956835,0.9928057553956835,0.007194244604316547,0.007194244604316547,NaN,0.9928057553956835,NaN,NaN,0.6818639291465377,0.9893660785650474,NaN,0.9928057553956835,0.019,0.003,0.02,0.0,20.0,0.0,4855.0,338926.0,85820.0,99.28057553956835,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,4,1,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,829.0,6.0,0.0,99.2814371257485,0.718562874251497,0.0,0.0,0.015073835215821793,0.084389031034265,99.49134238486452,99.90682604934743,51.41164970513574,1113.7817335425495,-1062.3700838374139,0.06157083797022244,1.3338703395719156,-1.2722995016016931,-379.4556046487818,-0.4544378498787806,-738.0731931869448,0.0,0.0,0.0,0.0,1.0,829.0,1.0,6.0,NaN,0.0,NaN,NaN,0.6201246481704865,0.010208043691287916,0.9928143712574851,0.9928143712574851,0.00718562874251497,0.00718562874251497,NaN,0.9928143712574851,NaN,NaN,0.6201246481704866,0.9876774029716721,NaN,0.9928143712574851,0.021,0.003,0.02,0.0,20.0,0.0,4855.0,338825.0,85921.0,99.2814371257485,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,4,2,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,829.0,6.0,0.0,99.2814371257485,0.718562874251497,0.0,0.0,0.014856093739659139,0.08429254627176673,98.05419042943208,99.79259928000093,51.41164970513574,46.82872207137762,4.582927633758118,0.06157083797022244,0.05608230188188936,0.005488536088333075,-340.92848036926154,-0.4082975812805527,-663.1346831401224,0.0,0.0,0.0,0.0,1.0,829.0,1.0,6.0,NaN,0.0,NaN,NaN,0.6663650985122638,0.012881731328715958,0.9928143712574851,0.9928143712574851,0.00718562874251497,0.00718562874251497,NaN,0.9928143712574851,NaN,NaN,0.6663650985122638,0.9892013344002046,NaN,0.9928143712574851,0.019,0.002,0.01,0.01,10.0,10.0,4855.0,338825.0,85921.0,99.2814371257485,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,4,3,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,828.0,7.0,0.0,99.16167664670658,0.8383233532934131,0.0,0.0,0.015978458243116996,0.09306702406305238,99.64827802039224,102.07248195078714,58.37185285775388,3261.543812353143,-3203.1719594953893,0.06990641060808848,3.9060404938360995,-3.836134083228011,-301.2837782884722,-0.3608188961538589,-516.1456481819573,0.0,0.0,0.0,0.0,1.0,828.0,1.0,7.0,NaN,0.0,NaN,NaN,0.48110766045548653,0.009405288614686199,0.9916167664670659,0.9916167664670659,0.008383233532934131,0.008383233532934131,NaN,0.9916167664670659,NaN,NaN,0.4811076604554865,0.9828354567554951,NaN,0.9916167664670659,0.021,0.003,0.02,0.0,20.0,0.0,6173.0,338825.0,85921.0,99.16167664670658,50.538922155688624,'Number of leaves: 10\nSize of the tree: 16\n',16.0,10.0,10.0,?,?,?
abalone19,4,4,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,828.0,7.0,0.0,99.16167664670658,0.8383233532934131,0.0,0.0,0.015596268288705145,0.09104767272709732,97.26478330179268,99.85773182992881,58.37185285775388,53.94048703641766,4.431365821336222,0.06990641060808848,0.06459938567235647,0.005307024935732002,-314.88799854558584,-0.3771113755036956,-539.4517787758683,0.0,0.0,0.0,0.0,1.0,828.0,1.0,7.0,NaN,0.0,NaN,NaN,0.6771048999309869,0.015449929971988796,0.9916167664670659,0.9916167664670659,0.008383233532934131,0.008383233532934131,NaN,0.9916167664670659,NaN,NaN,0.6771048999309869,0.9874819010344914,NaN,0.9916167664670659,0.025,0.001,0.02,0.0,20.0,0.0,4855.0,338825.0,85921.0,99.16167664670658,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,4,5,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3340.0,834.0,826.0,8.0,0.0,99.04076738609113,0.9592326139088729,0.0,-0.003610108303255094,0.014424579846761487,0.08828740514412775,95.16780958464507,104.46004599088977,51.39962171009137,3249.811868554843,-3198.4122468447517,0.061630241858622745,3.8966569167324256,-3.835026674873803,-301.44651402860217,-0.3614466595067172,-586.4761334798281,0.0,0.0,0.0024154589371980675,2.0,0.9975845410628019,826.0,1.0,6.0,0.0,0.0,0.0,-0.004173628520588611,0.5420692431561996,0.007758036552810214,0.9904076738609112,0.9928231327981094,0.007176867201890661,0.009592326139088728,0.9856460985058108,0.9904076738609112,0.9880211493455837,-0.004173628520588611,0.5420692431561996,0.9865158459712909,0.4975903614457831,0.9904076738609112,0.032,0.003,0.03,0.0,30.0,0.0,7135.0,338926.0,85820.0,99.28057553956835,50.11990407673861,'Number of leaves: 12\nSize of the tree: 21\n',21.0,12.0,12.0,?,?,?
abalone19,5,1,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,829.0,6.0,0.0,99.2814371257485,0.718562874251497,0.0,0.0,0.01466281378856263,0.08414824796662695,96.77849107917724,99.62176682115967,51.41164970513574,45.73237123591346,5.679278469222275,0.06157083797022244,0.05476930686935744,0.006801531100865001,-334.31590642937846,-0.40037833105314785,-650.2726684453818,0.0,0.0,0.0,0.0,1.0,829.0,1.0,6.0,NaN,0.0,NaN,NaN,0.7602533172496985,0.014870093974571588,0.9928143712574851,0.9928143712574851,0.00718562874251497,0.00718562874251497,NaN,0.9928143712574851,NaN,NaN,0.7602533172496984,0.9900782778106386,NaN,0.9928143712574851,0.02,0.005,0.02,0.0,20.0,0.0,4855.0,338825.0,85921.0,99.2814371257485,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,5,2,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,829.0,6.0,0.0,99.2814371257485,0.718562874251497,0.0,0.0,0.015172930982989406,0.08421484186488509,100.1454009412308,99.70060627372456,51.41164970513574,46.464830586108576,4.946819119027161,0.06157083797022244,0.05564650369593841,0.005924334274284025,-359.1373497000051,-0.43010461041916775,-698.5524715891956,0.0,0.0,0.0,0.0,1.0,829.0,1.0,6.0,NaN,0.0,NaN,NaN,0.6950140731805388,0.012345170415533768,0.9928143712574851,0.9928143712574851,0.00718562874251497,0.00718562874251497,NaN,0.9928143712574851,NaN,NaN,0.6950140731805388,0.9894397691321377,NaN,0.9928143712574851,0.017,0.002,0.01,0.0,10.0,0.0,4855.0,338825.0,85921.0,99.2814371257485,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,5,3,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,828.0,7.0,0.0,99.16167664670658,0.8383233532934131,0.0,0.0,0.01495697677922391,0.09078066988035642,93.27789688862424,99.5648929481751,58.37185285775388,51.48530422257498,6.886548635178897,0.06990641060808848,0.06165904697314369,0.008247363634944787,-289.5001901364173,-0.3467068145346315,-495.95854159692175,0.0,0.0,0.0,0.0,1.0,828.0,1.0,7.0,NaN,0.0,NaN,NaN,0.7677708764665286,0.017935449544748516,0.9916167664670659,0.9916167664670659,0.008383233532934131,0.008383233532934131,NaN,0.9916167664670659,NaN,NaN,0.7677708764665285,0.9886199521205108,NaN,0.9916167664670659,0.018,0.002,0.02,0.0,20.0,0.0,4855.0,338825.0,85921.0,99.16167664670658,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,5,4,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,827.0,8.0,0.0,99.04191616766467,0.9580838323353293,0.0,-0.002100210021001076,0.015834204611518403,0.09739332449880438,98.74865267680318,106.81740882029571,58.37185285775388,2194.0067606746625,-2135.6349078169087,0.06990641060808848,2.627553006796003,-2.5576465961879147,-255.00414772068518,-0.3053941888870481,-436.8614927165387,0.0,0.0,0.0012077294685990338,1.0,0.998792270531401,827.0,1.0,7.0,0.0,0.0,0.0,-0.0031838370061556967,0.6772774327122153,0.013854694023157725,0.9904191616766467,0.9916268911452457,0.00837310885475426,0.009580838323353293,0.9832938439667428,0.9904191616766467,0.9868436412373809,-0.0031838370061556963,0.6772774327122152,0.9867831944767056,0.4975932611311673,0.9904191616766467,0.016,0.002,0.02,0.0,20.0,0.0,6197.0,338825.0,85921.0,99.04191616766467,50.0,'Number of leaves: 9\nSize of the tree: 16\n',16.0,9.0,9.0,?,?,?
abalone19,5,5,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3340.0,834.0,828.0,6.0,0.0,99.28057553956835,0.7194244604316546,0.0,0.0,0.014980425116357107,0.08458658426269193,98.83506210342661,100.08130228619333,51.39962171009137,1116.9294160337126,-1065.5297943236212,0.061630241858622745,1.3392439041171615,-1.2776136622585386,-375.473714181585,-0.45020829038559357,-730.4989836294217,0.0,0.0,0.0,0.0,1.0,828.0,1.0,6.0,NaN,0.0,NaN,NaN,0.5916867954911433,0.009764766676956756,0.9928057553956835,0.9928057553956835,0.007194244604316547,0.007194244604316547,NaN,0.9928057553956835,NaN,NaN,0.5916867954911433,0.9869659121302975,NaN,0.9928057553956835,0.02,0.002,0.02,0.0,20.0,0.0,4855.0,338926.0,85820.0,99.28057553956835,50.0,'Number of leaves: 6\nSize of the tree: 9\n',9.0,6.0,6.0,?,?,?
abalone19,6,1,weka.classifiers.trees.J48,'-O -U -M 2',-217733168393644444,2.0230523150399998E7,3339.0,835.0,829.0,6.0,0.0,99.2814371257485,0.718562874251497,0.0,0.0,0.015208742645668022,0.08538497233559159,100.38176748908784,101.08590504963357,51.41164970513574,51.8865250155583,-0.47487531042256137,0.06157083797022244,0.06213955091683628,-5.68712946613846E-4,-307.93441835210916,-0.36878373455342417,-598.9584464187078,0.0,0.0,0.0,0.0,1.0,829.0,1.0,6.0,NaN,0.0,NaN,NaN,0.6863691194209891,0.01175011444571015,0.9928143712574851,0.9928143712574851,0.00718562874251497,0.00718562874251497,NaN,0.9928143712574851,NaN,NaN,0.6863691194209891,0.9895530849134458,NaN,0.9928143712574851,0.022,0.002,0.02,0.01,20.0,10.0,5793.0,338825.0,85921.0,99.2814371257485,50.41916167664671,'Number of leaves: 9\nSize of the tree: 14\n',14.0,9.0,9.0,?,?,?
